trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1105,False,"{'a': 0.5, 'e': 0.036334048577339996}",25,14,22.533537163711326,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.5, 'e': 0.03622520977144591}",35,26,16.252465269860004,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.5, 'e': 0.03611669699268428}",20,6,23.842689157075625,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.5, 'e': 0.036008509264439374}",25,6,30.6489341082295,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.5, 'e': 0.03590064561302092}",20,12,13.27483432650071,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.5, 'e': 0.0357931050676553}",20,1,26.264888259128796,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.5, 'e': 0.03568588666047689}",35,19,10.91235927856335,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1112,False,"{'a': 0.5, 'e': 0.03557898942651932}",25,20,10.338285528830298,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.5, 'e': 0.03547241240370673}",20,9,18.43506807605023,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.5, 'e': 0.03536615463284522}",20,2,-12.596461194717769,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1115,False,"{'a': 0.5, 'e': 0.03526021515761412}",20,10,19.34931461478895,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.5, 'e': 0.03515459302455746}",25,13,23.647744801346246,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.5, 'e': 0.035049287283075305}",25,9,14.104262599018819,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1118,False,"{'a': 0.5, 'e': 0.03494429698541527}",20,0,-12.623318380457505,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1119,False,"{'a': 0.5, 'e': 0.034839621186663984}",20,15,8.23827222949838,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.5, 'e': 0.03473525894473856}",20,10,18.820755399607876,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.5, 'e': 0.034631209320378095}",25,0,36.79484918852762,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.5, 'e': 0.034527471377135265}",20,0,30.3755688047203,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1123,False,"{'a': 0.5, 'e': 0.034424044181367894}",20,14,10.701209089477887,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.5, 'e': 0.03432092680223053}",30,23,14.407031540087791,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.5, 'e': 0.03421811831166603}",20,8,11.060157551391535,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1126,False,"{'a': 0.5, 'e': 0.03411561778439732}",20,15,10.552300299084216,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.5, 'e': 0.03401342429791895}",20,2,29.90729898319571,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.5, 'e': 0.033911536932488856}",30,10,30.909626950353477,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.5, 'e': 0.033809954771120046}",25,17,14.280866601351777,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.5, 'e': 0.033708676899572396}",25,17,15.25645499648548,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.5, 'e': 0.03360770240634438}",30,13,27.653421034506547,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.5, 'e': 0.03350703038266488}",30,13,21.54172135545146,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1133,False,"{'a': 0.5, 'e': 0.03340665992248499}",20,16,8.742253909004015,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.5, 'e': 0.03330659012246989}",20,3,26.33683211741372,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.5, 'e': 0.03320682008199072}",30,15,12.244040188238952,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1136,False,"{'a': 0.5, 'e': 0.03310734890311644}",25,8,29.629169085414635,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.5, 'e': 0.03300817569060575}",25,8,25.2491964726965,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.5, 'e': 0.03290929955189908}",20,13,11.353825759604089,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.5, 'e': 0.032810719597110516}",25,10,25.55489828084006,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.5, 'e': 0.03271243493901982}",20,12,14.442679431658899,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.5, 'e': 0.03261444469306436}",30,13,5.7053286765387154,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1142,False,"{'a': 0.5, 'e': 0.03251674797733129}",20,12,11.671914470208042,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.5, 'e': 0.0324193439125495}",30,22,15.390645090407302,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.5, 'e': 0.03232223162208177}",30,20,20.757724105985425,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.5, 'e': 0.0322254102319168}",30,12,-12.955459859799141,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1146,False,"{'a': 0.5, 'e': 0.03212887887066144}",25,17,16.658280285591502,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.5, 'e': 0.03203263666953279}",25,17,14.520211923548231,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.5, 'e': 0.03193668276235039}",20,0,33.219807629748814,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1149,False,"{'a': 0.5, 'e': 0.03184101628552841}",20,12,12.353530287301298,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.5, 'e': 0.03174563637806794}",30,13,28.961975245311844,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.5, 'e': 0.03165054218154915}",35,1,27.087309822947145,"{0: 31, 1: 2, 2: 1, 3: 0, 4: 0}",1
1152,False,"{'a': 0.5, 'e': 0.03155573284012364}",20,9,19.74608580261561,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.5, 'e': 0.03146120750050669}",30,1,32.9845380849239,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
1154,False,"{'a': 0.5, 'e': 0.0313669653119696}",25,9,5.858870189460419,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1155,False,"{'a': 0.5, 'e': 0.03127300542633206}",30,20,17.836038370804726,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.5, 'e': 0.031179326997954438}",25,9,23.585516184473267,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.5, 'e': 0.03108592918373026}",20,0,15.322386827071758,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1158,False,"{'a': 0.5, 'e': 0.03099281114307856}",20,16,9.355053616428801,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.5, 'e': 0.030899972037936367}",25,10,16.63104756606944,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1160,False,"{'a': 0.5, 'e': 0.030807411032751076}",20,6,24.081709060430935,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.5, 'e': 0.03071512729447303}",25,11,25.625626397883888,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.5, 'e': 0.03062311999254796}",25,20,6.6010443912382,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.5, 'e': 0.030531388298909546}",25,11,15.120062162229,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1164,False,"{'a': 0.5, 'e': 0.03043993138797189}",20,2,27.484532655223802,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.5, 'e': 0.030348748436622202}",25,0,34.34126656820804,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1166,False,"{'a': 0.5, 'e': 0.030257838624213294}",20,8,20.17869282096233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.5, 'e': 0.03016720113255626}",30,16,24.960204388531096,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.5, 'e': 0.03007683514591303}",20,8,9.499590951075024,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1169,False,"{'a': 0.5, 'e': 0.029986739850989135}",20,10,19.841753156636123,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,12,16.369019530642078,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,14,11.723420395174852,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,8,23.37770709964561,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,17,22.71673242723157,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,13,20.481872437371653,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,15,19.48816319898187,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,7,34.97181245529685,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,1,26.833234251354433,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,20,6.6095420983778705,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,13,21.38702156951607,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,17,16.283463266523082,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,8,20.06126819440093,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,8,17.69013201621579,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,0,27.222818660522833,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
15,True,"{'a': 0, 'e': 0}",20,12,14.256423626009045,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,0,26.622395138555774,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
17,True,"{'a': 0, 'e': 0}",25,15,20.83521180639798,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,6,23.904784682553355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",30,0,39.514952820847746,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,4,33.345649263856245,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
